YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,1
2022,TEXAS INSTRUMENTS NORTH CAMPUS,1003945,13500 NORTH CENTRAL EXPRESSWAY,32.93311,-96.7537,DALLAS,DALLAS COUNTY,TX,75243,TEXAS INSTRUMENTS INC (100%),552962,"C,I",1
2022,TG Missouri Corporation,1013263,2200 Plattin Road,37.747231,-89.868332,Perryville,PERRY COUNTY,MO,63775,TOYODA GOSEI NORTH AMERICA (80%); TOYODA GOSEI NORTH AMERICA CORP (20%),27352,"C,T",1
2022,TSI SEMICONDUCTORS LLC,1009928,7501 Foothills Blvd.,38.77518,-121.31299,Roseville,PLACER COUNTY,CA,95747,SOUTHHALL GROUP HOLDINGS LLC (100%),18526,"C,I",1
2022,TVA Transmission System,1008733,1101 Market St.,35.04299,-85.3093,Chattanooga,HAMILTON COUNTY,TN,37402,US GOVERNMENT (%),62133,DD,1
2022,Tampa Electric Company,1009645,PO Box 111,27.94,-82.45,Tampa,HILLSBOROUGH COUNTY,FL,33601,TECO ENERGY INC (100%),8017,DD,1
2022,Terves Inc,1013267,24112 Rockwell Drive,41.581415,-81.517464,Euclid,CUYAHOGA COUNTY,OH,44117,TERVES INC (100%),88692,"C,T",1
2022,Texas Instruments - Sherman,1010134,6412 US Hwy 75 South,33.6005808,-96.5569882,Sherman,,TX,75090,TEXAS INSTRUMENTS INC (100%),84350,"C,I",1
2022,Texas Instruments Incorporated - Maine Fab,1010208,5 Foden Road,43.64075,-70.32198,South Portland,CUMBERLAND COUNTY,ME,4106,TEXAS INSTRUMENTS INC (100%),81038,"C,I",1
2022,Texas Instruments Richardson,1008059,300 West Renner Road,32.999754,-96.72063,Richardson,COLLIN COUNTY,TX,75080,TEXAS INSTRUMENTS INC (100%),181434,"C,I",1
2022,Texas Instruments- Lehi Fab,1009556,4000 N. Flash Drive,40.43377,-111.83166,Lehi,UTAH COUNTY,UT,84043,TEXAS INSTRUMENTS INC (100%),18129,"C,I",1
2022,Texas New Mexico Power,1009439,577 N. Garden Ridge Boulevard,33.04887,-97.03545,Lewisville,DENTON COUNTY,TX,75067,PNM RESOURCES INC (100%),14664,DD,1
2022,Tower Semiconductor,1010005,"9651 Westover Hills Blvd, San Antonio, TX",29.47154,-98.67401,San Antonio,BEXAR COUNTY,TX,78251,TOWERJAZZ TEXAS INC (100%),29014,"C,I",1
2022,Transmission and Distribution,1009917,100 North Stanton Street,31.75853,-106.48587,"El Paso, TX",EL PASO COUNTY,TX,79901,EL PASO ELECTRIC CO (100%),46696,DD,1
2022,Tucson Electric Power Company,1008193,88 East Broadway Blvd.,32.22118,-110.96911,Tucson,PIMA COUNTY,AZ,85701,UNS ENERGY CORP (100%),11328,DD,1
2022,US MAGNESIUM LLC,1000030,12819 North Skull Valley Rd,40.913462,-112.734503,Grantsville,TOOELE COUNTY,UT,84029,THE RENCO GROUP INC (100%),25182,"C,T",1
2022,Vermont Electric Power Company,1010321,366 Pinnacle Ridge Rd,43.66108,-72.9926,Rutland,RUTLAND COUNTY,VT,5701,VERMONT ELECTRIC POWER CO (100%),837,DD,1
2022,"Versum Materials US, LLC",1005202,357 MARIAN AVENUE,40.836389,-76.030833,TAMAQUA,SCHUYLKILL COUNTY,PA,18252,VERSUM MATERIALS INC (100%),614536,"C,L,OO",1
2022,Virginia Electric and Power Company,1009971,120 Tredegar Street,37.533948,-77.452741,Richmond,RICHMOND CITY,VA,23219,DOMINION ENERGY INC (100%),60753,DD,1
2022,WAPA,1010171,12155 West Alameda Parkway,39.7061,-105.1367,Lakewood,JEFFERSON COUNTY,CO,80228,N/A FEDERAL GOVERNMENT (100%),40364,DD,1
2022,WaferTech LLC,1009361,5509 NW Parker St.,45.619591,-122.456295,Camas,CLARK COUNTY,WA,98607,WAFERTECH LLC (100%),75981,"C,I",1
2022,Wolfspeed RTP,1012448,3028 E. Cornwallis Road,35.91704,-78.87028,Durham,DURHAM COUNTY,NC,27709,CREE INC (100%),189109,"C,I",1
2022,"Wolfspeed, Inc",1005759,4600 Silicon Dr.,35.899298,-78.840802,Durham,DURHAM COUNTY,NC,27703,CREE INC (100%),65618,"C,I",1
2022,X-FAB Texas Inc.,1009738,2301 N. University Ave.,33.629444,-101.870834,Lubbock,LUBBOCK COUNTY,TX,79415,X-FAB SEMICONDUCTOR FOUNDRIES AG (100%),62684,"C,I",1
2021,3M COMPANY,1004206,1400 STATE DOCKS RD.,34.64179,-87.033608,DECATUR,MORGAN COUNTY,AL,35609,3M CO (100%),1776,"C,L,OO",2
2021,3M CORDOVA,1006665,22614 ROUTE 84 NORTH,41.755,-90.284167,CORDOVA,ROCK ISLAND COUNTY,IL,61242,3M CO (100%),656384,"C,L,OO",2
2021,3M Cottage Grove Center - Site,1004836,10746 Innovation Rd,44.789444,-92.908333,Cottage Grove,WASHINGTON COUNTY,MN,55016,3M CO (100%),15362,"C,L,N,OO",2
2021,AEP Corporate SF6 Emissions,1003708,1 Riverside Plaza,39.588493,-81.682523,Columbus,WASHINGTON COUNTY,OH,43215,AMERICAN ELECTRIC POWER CO INC (93.34%); AMERICAN ELECTRIC POWER CO INC (93.34%); ELECTRIC TRANSMISSION TEXAS LLC (4.88%),415114,DD,2
2021,ALCOA INC - WARRICK OPERATIONS,1001877,,37.915,-87.3328,NEWBURGH,WARRICK COUNTY,IN,47629,ALCOA CORP (100%),124556,"C,D,F",2
2021,ANALOG DEVICES,1004746,4200 NW PACIFIC RIM BLVD,45.59995,-122.45204,CAMAS,CLARK COUNTY,WA,98607,ANALOG DEVICES INC (100%),11731,"C,I",2
2021,"ARKEMA, INC.",1005721,4444 INDUSTRIAL PARKWAY,37.056699,-88.365727,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA DELAWARE INC (100%),281106,"C,L,OO",2
2021,Advanced Magnesium Alloys Corporation,1010185,1820 E. 32nd st.,40.085371,-85.658666,Anderson,MADISON COUNTY,IN,46013,PHOENIX GLOBAL HOLDINGS (100%),323304,T,2
2021,Airgas Therapeutics LLC - Scott Medical Products,1004725,6141 Easton Road Bldg. #3,40.384845,-75.146286,Plumsteadville,BUCKS COUNTY,PA,18949,AIRGAS INC (100%),3789,"L,OO",2
2021,Alcoa USA Corp.,1012517,1814 State Highway 131,44.965835,-74.8935,Massena,ST. LAWRENCE COUNTY,NY,13662,ALCOA CORP (100%),28320,"C,F",2
2021,Ameren Illinois Electric,1010811,300 Liberty Street,40.69048,-89.59244,Peoria,PEORIA COUNTY,IL,61602,AMEREN CORP (100%),9965,DD,2
2021,Ameren Missouri Electric,1010812,1901 Chouteau Avenue,38.620785,-90.211635,St. Louis,ST. LOUIS CITY,MO,63103,AMEREN CORP (100%),5741,DD,2
2021,Anaheim Electric Distribution System,1010076,"201 S. Anaheim Blvd., MS-1101",33.83458,-117.91401,Anaheim,ORANGE COUNTY,CA,92805,CITY OF ANAHEIM (100%),1243,DD,2
2021,Analog Devices Inc,1009982,One Analog Way,45.502117,-122.824922,Willmington,WASHINGTON COUNTY,MA,1887,ANALOG DEVICES INC (100%),64753,"C,I",2
2021,"Analog Devices, Inc./ Wilmington Manufacturing",1003759,"1 Analog Way, MS-424",42.5307,-71.14958,Wilmington,MIDDLESEX COUNTY,MA,1887,ANALOG DEVICES INC (100%),30820,"C,I",2
2021,Arizona Public Service Company,1009780,2124 W. Cheryl Ave.,33.578425,-112.104408,Phoenix,MARICOPA COUNTY,AZ,85021,PINNACLE WEST CAPITAL CORP (85.357%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (7.408%); UNS ENERGY CORP (1.739%); LOS ANGELES DEPARTMENT OF WATER & POWER (1.285%); SAN DIEGO GAS & ELECTRIC (1.142%); PNM RESOURCES INC (1.03%); THE NAVAJO NATION TRIBAL GOVERNMENT (1.03%),4861,DD,2
2021,Avago Technologies,1008734,4380 Ziegler Road,40.5236,-105.02021,Fort Collins,LARIMER COUNTY,CO,80525,BROADCOM INC (100%),107032,"C,I",2
2021,Avista Corporation,1010805,1411 E.Mission,47.66,-117.39,Spokane,SPOKANE COUNTY,WA,99220,AVISTA CORP (100%),8009,DD,2
2021,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),1789,"C,D,DD,MM,P,Y",2
2021,Basin Electric Power Cooperative,1013043,1717 East Interstate Avenue,46.83447,-100.76678,Bismarck,BURLEIGH COUNTY,ND,58503,BASIN ELECTRIC POWER COOPERATIVE (100%),14799,DD,2
2021,Bonneville Power Administration - Transmission,1005611,5411 NE Hwy 99,45.6616,-122.6572,Vancouver,CLARK COUNTY,WA,98663,US GOVERNMENT (%),28368,DD,2
2021,CENTURY ALUMINUM OF KENTUCKY,1006853,1627 STATE ROUTE 3543,37.94499,-86.78777,HAWESVILLE,HANCOCK COUNTY,KY,42348,CENTURY ALUMINUM CO (100%),430606,"C,F",2
2021,CHEMOURS CHAMBERS WORKS,1002618,"67 Canal Road, PO Box 9001",39.68203,-75.490544,DEEPWATER,SALEM COUNTY,NJ,8023,THE CHEMOURS CO (100%),36111,"C,L,OO,TT",2
2021,CHEMOURS COMPANY - FAYETTEVILLE WORKS,1006145,22828 NC HIGHWAY 87 WEST,34.8419,-78.8388,FAYETTEVILLE,BLADEN COUNTY,NC,28306,THE CHEMOURS CO (100%),19939,"C,L,OO",2
2021,CHEMOURS EL DORADO,1003890,322 SOUTHFIELD CUTOFF,33.11,-92.675,EL DORADO,UNION COUNTY,AR,71730,THE CHEMOURS CO (100%),83639,"C,L,OO",2
2021,CHEMOURS LOUISVILLE WORKS,1004133,4200 CAMP GROUND ROAD,38.217166,-85.841979,LOUISVILLE,JEFFERSON COUNTY,KY,40216,THE CHEMOURS CO (100%),2664089,"C,O,TT",2
2021,CHEMOURS WASHINGTON WORKS,1002176,8480 DUPONT ROAD,39.271944,-81.661667,WASHINGTON,WOOD COUNTY,WV,26181,THE CHEMOURS CO (100%),692005,"C,L,O,OO",2
2021,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,1006158,4 Irving Place,40.7341,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),59863,DD,2
2021,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,1002358,8701 HARRIET AVE. S.,44.84614,-93.28603,BLOOMINGTON,HENNEPIN COUNTY,MN,55420,WARBURG PINCUS LLC (100%),20520,"C,T",2
2021,"CenterPoint Energy Houston Electric, LLC substations",1008343,"4500 South Shaver, Building D",29.639182,-95.208525,Houston,HARRIS COUNTY,TX,77034,CENTERPOINT ENERGY INC (100%),101321,DD,2
2021,Central Hudson Gas and Electric Corporation Elec T&D Equipment,1011288,284 South Avenue,41.690648,-73.931605,Poughkeepsie,DUTCHESS COUNTY,NY,12601,CENTRAL HUDSON GAS & ELECTRIC CORP (100%),2193,DD,2
2021,Century Aluminum Sebree LLC,1006666,9404 STATE ROUTE 2096,37.6569,-87.5006,Robards,HENDERSON COUNTY,KY,42452,CENTURY ALUMINUM CO (100%),185812,"C,F",2
2021,"Century Aluminum of South Carolina, Inc.",1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY COUNTY,SC,29445,CENTURY ALUMINUM CO (100%),70623,"C,F",2
2021,Chemours - Corpus Christi Plant,1006314,2500 4th Street,27.91929,-97.28451,Gregory,SAN PATRICIO COUNTY,TX,78359,THE CHEMOURS CO (100%),51827,"C,L,OO",2
2021,Chicago White Metal Castings Inc,1009927,649 N Route 83,41.73701,-87.98919,Bensenville,,IL,60106,CHICAGO WHITE METAL CASTING INC (100%),14603,T,2
2021,Clark Energy Center,1009507,6520 Glass Factory Road,43.17781,-75.22843,Marcy,ONEIDA COUNTY,NY,13403,NEW YORK POWER AUTHORITY (100%),12267,DD,2
2021,Consumers Energy - Electric Asset Management,1009855,One Energy Plaza,42.24668,-84.40311,Jackson,JACKSON COUNTY,MI,49201,CMS ENERGY CORP (100%),2049,DD,2
2021,Cypress Semiconductor,1010141,5204 EAST BEN WHITE BLVD,30.21421,-97.72481,AUSTIN,TRAVIS COUNTY,TX,78741,CYPRESS SEMICONDUCTOR CORP (100%),63632,"C,I",2
2021,DAIKIN AMERICA INC.,1005062,905 STATE DOCKS ROAD,34.630486,-87.039444,DECATUR,MORGAN COUNTY,AL,35601,DAIKIN HOLDINGS AMERICA INC (100%),680393,"C,L,O,OO",2
2021,DOW TEXAS OPERATIONS FREEPORT,1002040,2301 N. BRAZOSPORT BLVD. BUILDING B-101,28.9792,-95.3549,FREEPORT,BRAZORIA COUNTY,TX,77541,DOW INC (100%),36,"C,DD,TT,W,X",2
2021,Diodes US Manufacturing Incorporated,1009581,333 Western Avenue,43.640687,-70.325903,South Portland,CUMBERLAND COUNTY,ME,4106,FAIRCHILD SEMICONDUCTOR CORP (100%),21027,"C,I",2
2021,Duke Energy Power Delivery Carolinas,1009685,526 South Church St,35.22476,-80.84901,Charlotte,MECKLENBURG COUNTY,NC,28202,DUKE ENERGY CORP (100%),300936,DD,2
2021,Duke Energy Power Delivery Midwest,1009540,139 East Fourth Street,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45202,DUKE ENERGY CORP (100%),30282,DD,2
2021,East Garden City Substation,1008769,595 Stewart Avenue,40.731721,-73.611541,Garden City,NASSAU COUNTY,NY,11599,NEW YORK POWER AUTHORITY (100%),11723,DD,2
2021,East Kentucky Power Transmission System,1001695,4775 Lexington Road,38.02152,-84.25715,Winchester,CLARK COUNTY,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC (100%),7220,DD,2
2021,Entergy (all subsidiary companies),1011120,639 Loyola Ave.,29.94914,-90.07633,New Orleans,ORLEANS PARISH,LA,70113,ENTERGY CORP (100%),102599,DD,2
2021,Evergy Transmission and Distribution,1009620,818 S Kansas Ave,39.04854,-95.67468,Topeka,SHAWNEE COUNTY,KS,66612,EVERGY INC (100%),6247,DD,2
2021,FPL Transmission and Distribution System,1003060,"2455 Port West Blvd, BLDG-E",26.768814,-80.101219,Riviera Beach,PALM BEACH COUNTY,FL,33407,NEXTERA ENERGY INC (100%),13570,DD,2
2021,Fairchild Semiconductor,1009580,125 Crestwood Drive,41.141875,-75.89487,Mountain Top,LUZERNE COUNTY,PA,18707,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),23203,"C,I",2
2021,FirstEnergy Substation Group,1009854,76 South Main Street,41.08312,-81.51766,Akron,SUMMIT COUNTY,OH,44308,FIRSTENERGY CORP (100%),81711,DD,2
2021,G & W Electric Company,1009613,305 West Crossroads Parkway,41.67386,-88.074253,Bolingbrook,,IL,60440,G & W ELECTRIC CO (100%),123679,"C,QQ,SS",2
2021,GE GLOBAL RESEARCH CENTER,1004412,ONE RESEARCH CIRCLE,42.830953,-73.876394,NISKAYUNA,SCHENECTADY COUNTY,NY,12309,GENERAL ELECTRIC CO (100%),600,"C,I",2
2021,GE's Grid Solutions,1000039,One Power Lane,40.124713,-79.930463,Charleroi,WASHINGTON COUNTY,PA,15022,GENERAL ELECTRIC CO (100%),28476,"C,QQ,SS",2
2021,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,1003726,1000 RIVER STREET - B966,44.48106,-73.106912,ESSEX JUNCTION,CHITTENDEN COUNTY,VT,5452,GLOBALFOUNDRIES US INC (100%),246092,"C,I",2
2021,GLOBALFOUNDRIES U.S. Inc. Fab 8,1010586,400 Stone Break Road Extension,42.970089,-73.75437,Malta,SARATOGA COUNTY,NY,12020,GLOBALFOUNDRIES US INC (100%),155222,"C,I",2
2021,Galveston Bay Refinery,1005585,2401 5TH AVE S IN TEXAS CITY,29.3775,-94.9328,TEXAS CITY,GALVESTON COUNTY,TX,77592,MARATHON PETROLEUM CORP (100%),2623,"C,D,DD,MM,Y",2
2021,Gibbons Creek Switchyard,1001032,12824 FM244,30.6167,-96.0778,ANDERSON,Grimes,TX,77830,CITY OF GARLAND (47%); CITY OF BRYAN (21.7%); CITY OF DENTON (21.3%); CITY OF GREENVILLE TX (10%),1588,DD,2
2021,Gulf Power Company Transmission and Distribution,1013499,One Energy Place,30.414704,-87.202644,Pensacola,,FL,32520,NEXTERA ENERGY INC (100%),6010,DD,2
2021,HECO Distribution and Transmission,1010344,820 Ward Avenue,21.30042,-157.85149,Honolulu,HONOLULU COUNTY,HI,96814,HAWAIIAN ELECTRIC INDUSTRIES INC (100%),5591,DD,2
2021,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,1000625,2966 LUPINE AVENUE,30.474444,-91.183056,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,HONEYWELL INTERNATIONAL INC (100%),8843,"C,L,OO",2
2021,HONEYWELL INTERNATIONAL INC - GEISMAR COMPLEX,1006070,5525 HWY 3115,30.2219,-91.0515,GEISMAR,ASCENSION PARISH,LA,70734,HONEYWELL INTERNATIONAL INC (100%),409021,"C,L,O,OO",2
2021,"Hitachi Energy USA, Inc.",1006009,100 Distribution Circle,40.17811,-79.57707,Mt. Pleasant,WESTMORELAND COUNTY,PA,15666,ABB LTD (100%),1049,SS,2
2021,Honeywell Aerospace - Plymouth,1010241,12001 Highway 55,44.99442,-93.43654,Plymouth,HENNEPIN COUNTY,MN,55441,HONEYWELL INTERNATIONAL INC (100%),29847,"C,I",2
2021,INTEL CORPORATION - Ocotillo Campus,1004371,4500 SOUTH DOBSON ROAD,33.24591,-111.88146,CHANDLER,MARICOPA COUNTY,AZ,85248,INTEL CORP (100%),437323,"C,I",2
2021,INTEL CORPORATION - RIO RANCHO FACILITY,1003997,4100 SARA ROAD,35.23133,-106.65608,RIO RANCHO,SANDOVAL COUNTY,NM,87124,INTEL CORP (100%),38697,"C,I",2
2021,INTEL CORPORATION ALOHA CAMPUS,1009606,3585 S.W. 198TH AVENUE,45.493297,-122.88506,ALOHA,WASHINGTON COUNTY,OR,97007,INTEL CORP (100%),16785,"C,I",2
2021,INTEL CORPORATION RONLER ACRES CAMPUS,1004006,2501 NE Century Boulevard,45.501476,-122.91696,HILLSBORO,WASHINGTON COUNTY,OR,97124,INTEL CORP (100%),373473,"C,I",2
2021,ITC Midwest,1009726,27175 Energy Way,42.4926,-83.44298,Novi,OAKLAND COUNTY,MI,48377,ITC INVESTMENT HOLDINGS INC (100%),21526,DD,2
2021,ITC Transmission/Michigan Electric Transmission Company,1009725,27175 Energy Way,42.4926,-83.44298,Novi,OAKLAND COUNTY,MI,48377,ITC INVESTMENT HOLDINGS INC (100%),4361,DD,2
2021,Infineon Technologies Americas Corp,1009951,41915 Business Park Dr,33.49944,-117.16294,Temecula,RIVERSIDE COUNTY,CA,92590,INFINEON TECHNOLOGIES AMERICAS CORP (100%),16125,"C,I",2
2021,"Jireh Semiconductor, Inc.",1008262,3131 Ne Brookwood Pkwy,45.547995,-122.931363,Hillsboro,WASHINGTON COUNTY,OR,97124,ALPHA & OMEGA SEMICONDUCTOR (100%),90923,"C,I",2
2021,Kern River Cogeneration Facility,1004001,1546 SW China Grade Loop,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),228,"C,DD",2
2021,LA Semiconductor,1008930,2300 Buckskin Rd,42.866748,-112.414601,Pocatello,BANNOCK COUNTY,ID,83201,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),28284,"C,I",2
2021,LCRA Transmission Services,1009894,3700 Lake Austin Blvd,30.29394,-97.78362,Austin,TRAVIS COUNTY,TX,78703,LCRA WHOLESALE ENERGY SERVICES CORP (100%),56581,DD,2
2021,"LG&E and KU Energy, LLC - Subpart DD SF6",1009765,220 West Main Street,38.25634,-85.75418,Louisville,JEFFERSON COUNTY,KY,40202,PPL CORP (100%),5851,DD,2
2021,LIPA T&D System,1009868,333 Earle Ovington Blvd,40.724276,-73.59322,Uniondale,NASSAU COUNTY,NY,11553,LONG ISLAND POWER AUTHORITY (100%),23735,DD,2
2021,Liberty Utilities Kodiak Service Center,1013238,3400 S. Kodiak Rd.,37.05216,-94.405951,Joplin,NEWTON COUNTY,MO,64804,LIBERTY UTILITIES CO (100%),11174,DD,2
2021,Los Angeles Department of Water and Power - electric power transmission & distribution entity (SF6),1009555,111 N. Hope Street,34.05651,-118.24976,Los Angeles,LOS ANGELES COUNTY,CA,90012,CITY OF LOS ANGELES (100%),9559,DD,2
2021,MEXICHEM FLUOR INC.,1006675,4990B ICI ROAD,30.235778,-91.096005,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,MEXICHEM FLUOR INC (100%),30882,"C,L,OO",2
2021,MICROCHIP TECHNOLOGY INC,1004883,21015 SOUTHEAST STARK STREET,45.52065,-122.44749,GRESHAM,MULTNOMAH COUNTY,OR,97030,MICROCHIP TECHNOLOGY INC (100%),128580,"C,I",2
2021,"MICRON TECHNOLOGY, INC.",1004325,8000 SOUTH FEDERAL WAY,43.5268,-116.1449,BOISE,ADA COUNTY,ID,83707,MICRON TECHNOLOGY INC (100%),5186,"C,I",2
2021,MagRetech LLC,1010145,301 Count Road 177,41.28298,-82.88773,Bellevue,,OH,44811,MAGNESIUM REFINING TECHNOLOGIES INC (100%),56022,"C,T",2
2021,Magnitude 7 Metals LLC,1005534,391 St. Jude Industrial Park,36.510698,-89.564834,Marston,NEW MADRID COUNTY,MO,63866,MAGNITUDE 7 METALS LLC (100%),118734,"C,F",2
2021,Microchip Technology,1009792,1150 E. Cheyenne Mountain Boulevard,38.78695,-104.80641,Colorado Springs,EL PASO COUNTY,CO,80906,MICROCHIP TECHNOLOGY INC (100%),157779,"C,I",2
2021,Microchip Technology Inc.,1008768,1200 S. 52nd Street,33.41663,-111.96953,Tempe,MARICOPA COUNTY,AZ,85281,MICROCHIP TECHNOLOGY INC (100%),76228,"C,I",2
2021,"Micron Technology, Inc.",1009805,9600 Godwin Drive,38.74876,-77.51142,Manassas,MANASSAS CITY,VA,20110,MICRON TECHNOLOGY INC (100%),214832,"C,I",2
2021,MidAmerican Energy Company,1009627,"666 Grand Avenue, Suite 500",41.58758,-93.62616,Des Moines,POLK COUNTY,IA,50309,BERKSHIRE HATHAWAY INC (100%),9480,DD,2
2021,"Mitsubishi Electric Power Products, Inc.",1005459,530 Keystone Drive,40.66715,-80.11272,Warrendale,,PA,15086,MITSUBISHI ELECTRIC CORP (100%),26010,"OO,QQ,SS",2
2021,Montana-Dakota Utilities Co. - Electric Power System,1014009,400 N Fourth St.,46.80891,-100.7861,Bismarck,BURLEIGH COUNTY,ND,58501,MDU RESOURCES GROUP INC (100%),1722,DD,2
2021,Municipal Electric Authority of Georgia,1014318,1470 Riveredge Parkway NW,33.91037,-84.43445,Atlanta,FULTON COUNTY,GA,30328,Municipal Electric Authority of Georgia (100%),228,DD,2
2021,NIPSCO Electric Transmission,1010121,801 East 86th Avenue,41.46339,-87.32624,Merrillville,LAKE COUNTY,IN,46410,NISOURCE INC (100%),11356,DD,2
2021,NPPD T&D System,1010049,1414 15th Street,41.43107,-97.34489,Columbus,PLATTE COUNTY,NE,68601,NEBRASKA PUBLIC POWER DISTRICT (100%),12491,DD,2
2021,NXP Semiconductors - EB site,1010066,3501 Ed Bluestein Blvd.,30.27065,-97.66924,Austin,TRAVIS COUNTY,TX,78721,NXP SEMICONDUCTORS USA (100%),61329,"C,I",2
2021,NXP Semiconductors - OH site,1010067,6501 W. William Cannon Dr.,30.2368,-97.86504,Austin,TRAVIS COUNTY,TX,78735,"NXP USA, Inc (100%)",104299,"C,I",2
2021,NXP Semiconductors Chandler Site,1010083,1300 N. Alma School Rd.,33.32412,-111.85919,Chandler,MARICOPA COUNTY,AZ,85224,FREESCALE SEMICONDUCTOR HOLDINGS V INC (100%),92250,"C,I",2
2021,Nevada Power d/b/a NV Energy Transmission,1009612,6226 West Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,BERKSHIRE HATHAWAY INC (100%),27833,DD,2
2021,New England Power Company,1009741,40 Sylvan Road,42.396463,-71.271237,Waltham,MIDDLESEX COUNTY,MA,2451,NATIONAL GRID USA (100%),9132,DD,2
2021,Newport Fab LLC (dba TowerJazz),1010139,4321 Jamboree Road,33.66314,-117.85918,Newport Beach,ORANGE COUNTY,CA,92660,TOWER US HOLDINGS IN (100%),73508,"C,I",2
2021,"Northern States Power Company, A Minnesota Corporation - Subpart DD",1009542,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY INC (100%),26715,DD,2
2021,ON Semiconductor,1007527,23400 NE Glisan Street,45.524721,-122.426083,Gresham,MULTNOMAH COUNTY,OR,97030,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),121468,"C,I",2
2021,Oklahoma Gas & Electric Co.,1007416,321 N Harvey Mailcode WN50,35.471181,-97.516602,Oklahoma City,OKLAHOMA COUNTY,OK,73102,OGE ENERGY CORP (100%),63169,DD,2
2021,Oncor Electric Delivery,1008107,1616 Woodall Rodgers Freeway,32.78705,-96.80382,Dallas,DALLAS COUNTY,TX,75202,SEMPRA ENERGY (80.03%); TEXAS TRANSMISSION HOLDING CORP (19.75%),24567,DD,2
2021,Onsemi East Fishkill Facility,1004300,2070 ROUTE 52,41.54464,-73.82896,HOPEWELL JUNCTION,DUTCHESS COUNTY,NY,12533,GLOBALFOUNDRIES US INC (100%),83874,"C,I",2
2021,Otter Tail Power Co. Transmisstion & Distribution System,1013650,215 S. Cascade St.,46.28221,-96.07241,Fergus Falls,OTTER TAIL COUNTY,MN,56537,OTTER TAIL CORP (100%),280,DD,2
2021,PECO Transmission and Distribution,1000326,2301 Market Street  S7-2,39.832588,-75.424143,Philadelphia,DELAWARE COUNTY,PA,19103,EXELON CORP (100%),25286,DD,2
2021,PGE T&D Facility,1010144,121 SW Salmon Street,45.52,-122.66999,Portland,MULTNOMAH COUNTY,OR,97204,PORTLAND GENERAL ELECTRIC CO (100%),7371,DD,2
2021,PNM Electric Operations,1009440,4201 Edith Boulevard NE,35.12388,-106.6329,Albuquerque,BERNALILLO COUNTY,NM,87107,PNM RESOURCES INC (100%),24742,DD,2
2021,PPL Electric Utilities,1009569,2 North 9th Street,40.608388,-75.45599,Allentown,LEHIGH COUNTY,PA,18101,PPL CORP (100%),4160,DD,2
2021,PREPA Electrical Transmission and Distribution Equiment,1010191,Ponce de Leon Avenue Box 364267,18.466224,-66.105724,San Juan,SAN JUAN MUNICIPIO,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),35886,DD,2
2021,PSE&G Subpart DD,1010796,80 Park Plaza,40.73811,-74.16993,Newark,ESSEX COUNTY,NJ,7102,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),18243,DD,2
2021,PacifiCorp (T&D System),1009619,"1407 west North Temple, Suite 110",40.77141,-111.92972,Salt Lake City,SALT LAKE COUNTY,UT,84116,BERKSHIRE HATHAWAY INC (100%),124578,DD,2
2021,Pacific Gas and Electric Company (PG&E) - SF6 Emissions,1009578,77 Beale Street,37.79134,-122.39604,San Francisco,SAN FRANCISCO COUNTY,CA,94105,PG&E CORP (100%),30731,DD,2
2021,Polar Semiconductor LLC,1009807,2800 E Old Shakopee Rd,44.85312,-93.2301,Bloomington,HENNEPIN COUNTY,MN,55425,POLAR SEMICONDUCTOR LLC (100%),49085,"C,I",2
2021,PowerSouth Transmission System,1013811,2027 East Three Notch Street,31.32981,-86.46757,Andalusia,COVINGTON COUNTY,AL,36421,POWERSOUTH ENERGY COOPERATIVE (100%),358,DD,2
